species,longitude,latitude,q5_depth,q95_depth,q5_velocity,q95_velocity,q5_ss,q95_ss,q5_slope,q95_slope,q5_reynolds,q95_reynolds,q5_froude,q95_froude
background,2249003.199,1807876.271,19.7317524,17.4752369,3.6704364,0.8185055,1.1410276,0.0591999,0.3299522,0.3282955,5734672,1132526,0.1455587,0.0345831
background,2249056.951,1807917.317,19.9861488,17.7256031,3.6499469,0.8141606,1.124177,0.0583167,0.3261588,0.3188972,5774490,1141868.375,0.1440254,0.0343051
background,2248952.275,1807801.772,19.8833847,17.6306305,3.6122742,0.8034018,1.1024208,0.0569136,0.1599638,0.1640127,5687814,1121897.875,0.1429227,0.0339639
background,2249357.345,1807942.09,18.8525734,16.5901432,3.7941318,0.8608171,1.2398518,0.0666549,0.2659895,0.2633614,5660387,1129366.125,0.1538274,0.0374451
background,2248128.132,1808017.675,10.0122986,7.7408409,2.5970852,0.5588763,0.7564186,0.0408022,3.6746702,3.6719897,1995810.625,311857.4375,0.1543264,0.0397126
background,2247504.622,1807837.489,16.6185131,14.3556681,2.2489543,0.4541667,0.4637387,0.0201469,3.5592842,3.5581987,3082124.5,546923.3125,0.098739,0.0218142
background,2249547.018,1808026.989,19.4251041,17.1500854,3.6342013,0.7716725,1.1330419,0.0534597,0.3945791,0.3798016,5581498,1045060.438,0.1455668,0.0331053
background,2248554.092,1808067.816,18.5868664,16.3102093,3.1789973,0.6724526,0.8743087,0.0406979,0.6000816,0.5960588,4688498,871260.9375,0.1300517,0.0293403
background,2247600.787,1807830.15,20.226408,17.9621754,2.4716847,0.5156275,0.5134993,0.0236094,0.4161615,0.4170895,3964878.75,735713.4375,0.0971247,0.021841
background,2249955.396,1807966.308,5.1027927,2.8005962,0.9755162,0.1594296,0.1474474,0.0048891,10.2330961,10.2343273,820865.5,112301.1016,0.061709,0.0133891
background,2249166.402,1807798.844,19.3327484,17.0794888,3.6819656,0.8266358,1.1565367,0.0609325,0.2908233,0.2904479,5636485,1117792.125,0.1475453,0.0350674
background,2247412.631,1807443.042,14.1061172,11.8610878,2.0668283,0.3971224,0.4058149,0.0160588,1.2655877,1.2655622,2338308,379550.4688,0.096658,0.0200781
background,2248522.327,1807543.414,18.4046917,16.1583672,3.0820494,0.6325045,0.8260224,0.03634,0.9631502,0.9613146,4492545.5,809177.75,0.1267841,0.0274526
background,2249023.008,1807730.707,19.7956619,17.5446415,3.6243098,0.8087052,1.1117749,0.0576894,0.2609371,0.2601517,5680866.5,1123229.625,0.1436673,0.0341306
background,2248572.214,1807522.607,18.2205658,15.9778128,3.2267811,0.689443,0.9138748,0.044024,0.642588,0.6337996,4648297.5,869678.375,0.1335748,0.0304575
background,2248238.616,1807672.471,9.6269588,7.3737555,2.5118742,0.5792704,0.6951651,0.041855,1.8450134,1.8515606,1923625.375,332114.2813,0.1480384,0.0401356
background,2247442.369,1807516.551,14.6278458,12.37819,2.0682621,0.4094781,0.4096253,0.017383,1.6262043,1.6261027,2547474.5,436741.25,0.0963913,0.0209509
background,2249253.298,1807440.875,20.2709637,18.0320415,3.5967689,0.8096242,1.0890464,0.0576024,0.754801,0.7507012,5765084.5,1153230.375,0.1410582,0.0336522
background,2249800.362,1807615.972,11.7236853,9.4625044,2.2031436,0.4232329,0.5384668,0.0219369,4.4712687,4.4716415,2332430,372836.2813,0.1133322,0.0252278
background,2248387.728,1807755.733,16.1142082,13.8586569,2.6969848,0.5639604,0.671273,0.0321087,4.43574,4.4338732,3452053.5,609662.9375,0.1213469,0.0280434
background,2248493.666,1807615.979,18.1745396,15.9251833,3.0248921,0.6228252,0.8016868,0.035659,0.3660354,0.3692095,4360782.5,785394.5625,0.1253791,0.0273332
background,2248777.391,1807538.577,19.9083042,17.6599865,3.3565478,0.7427908,0.952862,0.0485963,0.5764241,0.5706636,5288715,1037898.563,0.1326449,0.0311526
background,2249523.49,1807603.819,20.7986774,18.5460281,3.5015016,0.7370213,1.0313516,0.0483663,0.4100625,0.4131119,5756938,1076525.125,0.136193,0.0304555
background,2248755.994,1807410.712,19.2052479,16.9684868,3.3975496,0.7516529,0.9873717,0.0504335,0.2146116,0.2108768,5166686.5,1009560.938,0.1365868,0.0321266
background,2248564.23,1807520.255,18.3140316,16.0703392,3.1856771,0.6761869,0.8889688,0.0422238,0.4794585,0.4750955,4614415.5,858397.3125,0.1315,0.029719
background,2248469.953,1807757.827,17.9232483,15.6668882,2.9898598,0.6122103,0.7875226,0.0347905,0.557409,0.5570207,4258927,760460.875,0.1248467,0.027205
background,2248209.544,1807511.195,9.070343,6.8223162,2.3947272,0.5402655,0.6420217,0.0370388,2.6734848,2.6844156,1742227.375,290590.1875,0.1449689,0.0390672
background,2249141.504,1807654.999,19.9757595,17.7259865,3.596056,0.8048505,1.0909997,0.0568224,0.1633065,0.1635049,5687705,1129493.125,0.1419754,0.0335427
background,2249966.079,1807643.554,2.7093058,0.4730814,0.7171977,0.1146526,0.1261772,0.0048106,2.0901582,2.093142,470971.9063,62781.08984,0.0511649,0.0112242
background,2249108.689,1807522.467,20.4736767,18.2279835,3.5420794,0.7865207,1.0503566,0.0536999,0.5835212,0.5821571,5739962.5,1134473.5,0.1382379,0.0323369
background,2247515.277,1807746.563,17.5668335,15.3047667,2.234993,0.4529513,0.446762,0.0196051,2.7521794,2.7540004,3227087.5,579052.0625,0.09434,0.0204862
background,2249925.859,1807473.706,3.4186616,1.2609807,1.423576,0.3178328,0.3650655,0.0223309,4.2344737,4.2110753,790747.5625,112910.7422,0.1037487,0.0320468
background,2248982.135,1807732.841,19.924778,17.6731529,3.6013155,0.8008069,1.0951951,0.0564724,0.1778035,0.1759265,5682005.5,1120806.625,0.1423702,0.0337639
background,2248955.988,1807624.044,20.3036652,18.0520782,3.5011168,0.7756839,1.0282053,0.0522009,0.1376197,0.1355867,5630263.5,1109408.875,0.1372346,0.03208
background,2248729.844,1807557.413,20.0756474,17.825388,3.310406,0.7315532,0.9240135,0.0470105,1.4091837,1.4019979,5260032.5,1032035.438,0.1302497,0.0305509
background,2248747.437,1807514.477,19.5501556,17.304615,3.3622334,0.7438135,0.962262,0.0491263,0.9403212,0.9346693,5201650.5,1018146.813,0.1341092,0.0315457
background,2247714.164,1807689.119,20.6062355,18.3460312,2.5289423,0.516066,0.5342193,0.0231472,0.2505516,0.2502842,4125850.5,750841,0.0982088,0.0210702
background,2249012.929,1807753.485,19.8448715,17.5934467,3.6190128,0.8060359,1.1072693,0.057281,0.3993537,0.3982546,5687424,1122994.25,0.143302,0.0340242
background,2247672.811,1807572.366,20.5641594,18.3096733,2.5344262,0.5245441,0.5369106,0.0241158,0.807736,0.8023128,4132346,762733.6875,0.0985237,0.0213706
background,2248726.613,1807685.145,20.0386925,17.780901,3.3169086,0.7374679,0.9293371,0.0480697,1.9963969,1.9883554,5259104.5,1036855.813,0.130588,0.0310032
background,2249438.119,1807481.836,20.5194664,18.2810535,3.7408924,0.8280318,1.1757842,0.060479,0.3526341,0.3523789,6066535.5,1193518.375,0.1459191,0.0343961
background,2247626.228,1807445.453,20.0677299,17.8212681,2.547051,0.531216,0.54737,0.0249087,0.3868419,0.3847149,4063893.75,755109.25,0.1002471,0.0220945
background,2248213.495,1807741.595,9.0931129,6.8361349,2.4928968,0.5715204,0.7000557,0.0421639,0.8204223,0.8251713,1791752.125,300151.2813,0.1513847,0.04125
background,2249155.32,1807526.299,20.5310173,18.2852936,3.5268376,0.7863916,1.0405111,0.0536772,0.3840578,0.3840076,5730645,1137772.25,0.1373935,0.0322309
background,2249828.243,1807289.27,7.9478784,5.7063403,1.7670897,0.3932105,0.3918811,0.0217802,6.5517554,6.5743003,1401776.5,226686.6406,0.1081123,0.0301997
background,2249885.94,1807225.817,5.7993689,3.6091316,1.4286214,0.322392,0.3011923,0.0174381,2.6423836,2.5824912,1047812.25,168031.8438,0.0897709,0.0254431
background,2247262.235,1807390.69,5.1396432,2.8967714,1.0797496,0.1974147,0.1712659,0.0068695,2.0574508,2.057014,759733.4375,107356.1484,0.0704642,0.0161212
background,2249376.665,1807025.937,21.3670139,19.1513138,3.7090924,0.8211795,1.1368377,0.0577161,0.789744,0.7762405,6274008.5,1243571,0.1415195,0.033075
background,2249382.355,1807139.094,21.621439,19.396143,3.619029,0.7947426,1.0780644,0.0540049,0.7036193,0.6987619,6193516,1218206.125,0.1373648,0.0319216
background,2248054.544,1807297.852,12.4010391,10.1609888,2.3144693,0.4541861,0.5352046,0.0229304,1.2083083,1.2117187,2286825.5,360443.9063,0.1183401,0.0261409
background,2247424.343,1807068.046,13.9088545,11.6820736,2.1734684,0.4239753,0.459118,0.0188161,1.3594753,1.3608998,2478267.5,413830.125,0.1021336,0.022009
background,2248490.349,1807240.032,17.1820183,14.9573011,3.0026968,0.6363027,0.8035874,0.0381007,0.8780981,0.8751779,4104212.75,757781.6875,0.1279144,0.0289947
background,2247986.943,1807266.658,15.4955578,13.2611332,2.4177701,0.4420896,0.5423216,0.0199052,4.4523988,4.4477415,2992683.75,459482.9063,0.1103933,0.0225417
background,2249632.767,1807148.632,20.0767307,17.8548164,3.0301678,0.6028499,0.7844501,0.0325266,1.3516053,1.3517275,4926857,874455.1875,0.1194899,0.0252455
background,2247412.613,1807110.763,13.5063057,11.279254,2.2132099,0.4284687,0.4718058,0.0189767,0.3229083,0.3221041,2373846.5,383965.6875,0.1057137,0.0229287
background,2248786.147,1807098.425,18.8748665,16.6552544,3.4713719,0.7598953,1.0363177,0.0519916,0.1426292,0.1465624,5187991,1001810.375,0.1408525,0.0326652
background,2247673.027,1807219.034,20.1325703,17.89991,2.640414,0.5514886,0.5870321,0.0264673,0.7794751,0.7812574,4214929.5,784112.5625,0.1039099,0.0228403
background,2248229.884,1807252.866,9.9405413,7.71276,2.3953195,0.524463,0.6215138,0.0333634,4.4197397,4.4286537,1931872.25,323152.2188,0.1387097,0.0358168
background,2247600.493,1807176.627,19.8916817,17.6607819,2.617785,0.5533388,0.5800111,0.0268351,0.3192211,0.316301,4142511.75,780111.1875,0.1034799,0.0230266
background,2249491.422,1807184.27,22.3171768,20.0877781,3.473768,0.7337491,0.9852884,0.0458552,0.1202774,0.1139438,6144275,1167878.375,0.129692,0.028904
background,2248017.124,1807055.295,12.905426,10.6842384,2.383357,0.4503562,0.5635591,0.0223501,4.2188835,4.2186084,2459642.25,371735.4063,0.1204566,0.0258483
background,2249837.884,1807155.331,8.9366846,6.7479053,1.8583058,0.3995833,0.4186199,0.0211217,2.5913403,2.5303552,1636528.875,274568.9375,0.102033,0.0253673
background,2247434.678,1807056.347,14.6082411,12.3824549,2.1982064,0.4336981,0.4649063,0.0194509,2.7535315,2.7575126,2665252.75,457655.375,0.1008377,0.0217026
background,2248137.126,1807214.711,10.0154924,7.7863603,2.3175464,0.4887931,0.5796314,0.02904,1.6222887,1.6187081,1857847.875,295808.1875,0.1332252,0.0331084
background,2248245.372,1807196.007,10.7899323,8.5684166,2.4122336,0.5182817,0.6125149,0.0312916,3.8179069,3.8225894,2113872,355610.75,0.1338788,0.0335717
background,2247275.934,1807026.486,5.8951168,3.668014,0.9739327,0.1499329,0.1484539,0.0049284,4.7531772,4.7608352,799094.125,112328.9766,0.0580762,0.0098698
background,2247442.129,1807152.915,14.5224581,12.2926664,2.1562397,0.4255232,0.450294,0.0189165,2.5673995,2.5698438,2620637.75,450743.9688,0.0990991,0.0213466
background,2247551.039,1807189.567,19.8632107,17.6309452,2.5934391,0.551877,0.5696406,0.0267584,2.0535753,2.0485473,4104795,778304.0625,0.1024347,0.0228989
background,2249883.109,1807313.115,6.1498356,3.9083562,1.562007,0.3578442,0.3371814,0.020358,1.1925697,1.1837639,1001970.25,156760.5625,0.1035359,0.0303034
background,2247864.046,1807370.893,18.6653862,16.4221363,2.5811484,0.4843895,0.5761969,0.0215149,0.9562525,0.9528896,3828636,633846.9375,0.1054635,0.02118
background,2248180.048,1806736.975,8.2848587,6.0846753,2.2231719,0.5037786,0.5686539,0.0331278,2.417701,2.4212053,1472708.375,236857.3906,0.1404614,0.0382122
background,2248626.763,1806943.423,17.5328312,15.3411074,3.4068711,0.7434883,1.0239085,0.0512443,0.2150302,0.2197583,4729947,903003.875,0.1437106,0.0334027
background,2248348.039,1806884.463,16.396492,14.1940985,2.5900564,0.5300221,0.6163954,0.027649,1.1735831,1.175316,3410494,597237.4375,0.1150273,0.0262149
background,2249638.27,1806744.293,21.5010128,19.3348446,3.1967466,0.5972742,0.8426307,0.0301777,1.2991556,1.3012847,5456839.5,916483.25,0.1210055,0.0240626
background,2248171.46,1806936.648,9.1726255,6.9634061,2.2562561,0.5025595,0.5674773,0.0320014,1.1002374,1.0953122,1666113.125,269658.8125,0.1359865,0.0362808
background,2248054.545,1806927.809,9.5653744,7.3515797,2.370306,0.4951859,0.6108515,0.0291785,3.1361842,3.136817,1800497,283280.5313,0.1372087,0.0330597
background,2249777.285,1806805.178,13.2037964,11.0307264,2.2421687,0.4349936,0.4931672,0.0198735,1.4326268,1.4330256,2408301.25,392398.375,0.1071622,0.0226119
background,2249508.377,1806955.367,22.3795834,20.1832752,3.5768929,0.7464926,1.0392053,0.0470364,0.6188567,0.6219906,6341571,1193134.875,0.1330601,0.0290443
background,2247441.595,1806909.836,14.7861271,12.5690336,2.1274669,0.4156641,0.4337701,0.0175836,1.8733493,1.8740392,2612412.5,444998.0938,0.0970461,0.0200422
background,2249558.993,1806966.814,21.4221115,19.2235832,3.4132426,0.7017865,0.9681467,0.0428301,0.9874983,0.9890838,5837744.5,1078148.375,0.1298891,0.0280725
background,2248927.359,1806970.798,19.501936,17.2970409,3.4879057,0.760357,1.0345241,0.0512551,0.3363612,0.3292931,5386738.5,1041586.938,0.1393018,0.0323178
background,2249120.376,1806644.705,20.2961483,18.1176205,3.5810575,0.7793532,1.076187,0.0528831,0.2064271,0.2062827,5756862,1117895.375,0.1398215,0.0322289
background,2248791.771,1806709.217,17.8677692,15.6893549,3.5149066,0.7708721,1.0832006,0.0542683,1.0481106,1.0409631,4970203.5,957398.875,0.1469011,0.0341496
background,2248290.241,1806856.088,15.1343632,12.9308491,2.4196029,0.4944203,0.556065,0.0255239,4.9011168,4.9025049,2951709.75,499856.7813,0.1147467,0.0270145
background,2249346.646,1806804.63,20.6502285,18.4653511,3.8156886,0.8553905,1.2155588,0.0631946,0.2017466,0.1989357,6239237.5,1250979,0.1479278,0.035327
background,2248957.939,1806922.992,19.4942093,17.2946491,3.5420747,0.7767305,1.0669239,0.0535786,0.3747179,0.3725486,5468747,1063732.625,0.1413947,0.0328896
background,2248163.113,1806899.292,8.4792137,6.2722993,2.2231772,0.5104255,0.5635949,0.0338857,2.5054486,2.5008039,1513714.125,247113.2344,0.1382437,0.0382827
background,2247244.785,1806992.114,5.4852796,3.2595043,0.76846,0.0913145,0.0864196,0.0020582,0.8958235,0.8953767,447231.7813,45768.07813,0.0534504,0.0075796
background,2249313.541,1806837.086,20.7428761,18.5521126,3.7078855,0.8323716,1.1472847,0.0598349,0.0447041,0.0436058,6089710,1222495.75,0.1435477,0.0340604
background,2249423.729,1806686.945,20.8809147,18.7071857,3.7928517,0.8370923,1.1984973,0.0609449,0.1605934,0.1628686,6270924,1238834.375,0.146175,0.0343579
background,2249198.307,1806868.614,20.5751858,18.3805542,3.6038456,0.8066789,1.0851551,0.0563569,0.1511598,0.1523232,5872528.5,1174451.125,0.1400885,0.0330564
background,2248212.575,1806859.521,8.3444519,6.1395531,2.2037661,0.5165543,0.5573125,0.0348759,3.4458454,3.4489284,1485347.875,247658.125,0.1384761,0.0392909
background,2248096.519,1806809.466,8.3754101,6.1679373,2.4528675,0.5535996,0.6879597,0.0400024,2.0344534,2.0353281,1619878.5,261440.5,0.1526384,0.0411046
background,2249152.157,1806975.596,20.5394669,18.3335133,3.5812507,0.7885998,1.0714747,0.0540985,0.1227505,0.1225262,5826187,1145444.375,0.1390783,0.0320651
background,2248078.086,1806717.477,9.295145,7.0941467,2.3648558,0.5069918,0.6253076,0.0331733,1.2282422,1.2275034,1738461.375,270292.2188,0.1423348,0.036414
background,2249810.187,1806838.435,10.0939627,8.0036936,1.7551702,0.3433626,0.3992061,0.0161885,5.6818295,5.5823421,2016723,333330.5313,0.0822904,0.0175343
background,2248681.528,1806866.559,17.6999989,15.5122261,3.425195,0.7488176,1.0318055,0.0516377,0.1973269,0.197258,4799528.5,919356.6875,0.1437507,0.0334324
background,2248922.923,1806946.357,19.4031315,17.2010174,3.503664,0.7654579,1.0458751,0.0520784,0.2775755,0.272628,5383352.5,1042600.75,0.1403163,0.0325884
background,2247698.949,1806848.097,20.235611,18.0235577,2.7067523,0.5662186,0.6153598,0.0281162,0.7940471,0.7956803,4341062.5,810667,0.1058306,0.0236049
background,2249768.528,1806991.417,12.1497507,9.962801,2.3432879,0.4831783,0.5641187,0.0252175,1.5609523,1.4338819,2396642.75,407342.0938,0.1165405,0.026524
background,2247414.928,1806354.666,14.5797148,12.4222803,1.7460805,0.3025263,0.3537476,0.012134,9.4420614,9.4409065,2769196.75,442823.3438,0.0701438,0.0126304
background,2249648.898,1806376.915,19.7598801,17.6072102,2.8940196,0.567164,0.7246907,0.0296094,0.991865,0.9898303,4651656.5,805123.1875,0.11657,0.0252083
background,2248156.255,1806313.476,8.3652658,6.2009134,2.3547297,0.4923107,0.6350872,0.031548,0.5456455,0.548246,1569262.125,237070.6719,0.1473189,0.0366101
background,2247470.62,1806545.243,17.3271713,15.1413116,2.2877352,0.4244037,0.492882,0.0181494,2.3595498,2.3669422,3482964,586344.1875,0.0988295,0.0181883
background,2247505.894,1806494.007,18.8572025,16.6845474,2.4150991,0.4503794,0.533006,0.0201143,2.1775141,2.174227,3937181,670593.3125,0.0980699,0.0184608
background,2249506.483,1806444.65,21.8441124,19.6854572,3.6308737,0.7364391,1.0857145,0.0467427,0.5105911,0.512214,6284417.5,1147282,0.1367781,0.0293314
background,2248262.691,1806518.028,11.2514105,9.0741758,2.3649805,0.5078052,0.592681,0.0312675,5.1705437,5.164341,2165643.75,355374.2188,0.1326307,0.0335236
background,2248874.763,1806485.192,18.7651196,16.5943775,3.4981971,0.7697475,1.0553013,0.0532991,0.1870869,0.1821833,5196874.5,1010975.25,0.1423009,0.0335228
background,2249095.23,1806554.473,20.4724998,18.2997189,3.5298107,0.7619897,1.0423983,0.05035,0.8045189,0.8065501,5722962,1103869.75,0.1371752,0.0315415
background,2248140.984,1806500.797,7.6653395,5.4820986,2.2759249,0.5011932,0.6067776,0.0338243,1.8121603,1.8191086,1387579.375,214288.6563,0.1473426,0.0386131
background,2248193.158,1806430.302,8.9407463,6.7679,2.3337176,0.5078409,0.6140341,0.033194,0.7799709,0.7976373,1667329.625,263816.9375,0.1428771,0.0368115
background,2248064.536,1806293.354,8.2883186,6.1206408,2.3547699,0.4662255,0.6324276,0.0280845,1.2842749,1.2784828,1557124.875,225481.5156,0.1459302,0.0343299
background,2248003.881,1806411.573,10.2334404,8.0542908,2.4274435,0.4584257,0.631902,0.0251333,1.4989818,1.49155,1978713.25,291928.1563,0.1372872,0.0300615
background,2249030.811,1806305.125,19.6910915,17.5293198,3.4695191,0.7659225,1.0210901,0.0515813,0.3319233,0.327236,5408253.5,1062646.75,0.1379877,0.0323929
background,2249080.69,1806382.676,20.0762634,17.9086475,3.4642611,0.7647501,1.0118061,0.0510416,0.6594484,0.6631437,5504408,1083813,0.1364099,0.0320803
background,2249787.089,1806426.138,10.3311968,8.1832905,2.0407009,0.4448707,0.4802386,0.0255624,4.1486068,4.1472344,2165848,368265.9375,0.1091568,0.0287639
background,2247299.737,1806404.707,0.9289084,-1.0000305,0.2192926,0.0341766,0.0406982,0.0012178,4.4460945,5.0479283,301719.8438,45535.84766,0.012141,0.0014973
background,2249634.79,1806431.74,20.2071667,18.0518894,2.893656,0.5622283,0.7200906,0.0288778,0.185967,0.1859593,4720308,815047.75,0.1145388,0.0243166
background,2249109.833,1806367.712,20.28932,18.1225681,3.4572048,0.7642698,1.0047557,0.0508694,0.5305387,0.5282406,5549997.5,1095494.375,0.1353463,0.0318211
background,2249692.359,1806290.666,19.5640697,17.4187145,2.8456964,0.5459661,0.690028,0.0265722,1.1168134,1.1191988,4431481.5,755681.375,0.1139044,0.023486
background,2248565.145,1806257.147,18.87883,16.7286072,3.3166616,0.7350776,0.9460252,0.0487311,0.2173999,0.2232298,4958203.5,973581.125,0.1344458,0.0316684
background,2247935.93,1806579.358,14.4853096,12.2910967,2.4548793,0.4704065,0.5747634,0.0228989,4.523087,4.5246568,2854938.75,466011.4063,0.1167309,0.0248168
background,2247469.883,1806457.839,18.2050266,16.0434608,2.2448237,0.3752346,0.4481387,0.0133172,0.3731221,0.3823814,3339420,498394,0.0923108,0.0162208
background,2247519.864,1806249.099,21.5840054,19.4278374,2.5356987,0.4709682,0.5494139,0.0201274,1.5981956,1.589951,4491048.5,757416.8125,0.0950166,0.0187233
background,2248911.363,1805907.438,19.1861057,17.0565109,3.4107852,0.7434095,0.9952525,0.0494314,0.3309096,0.3336525,5181894.5,1003649.438,0.1371705,0.0316732
background,2249603.612,1806014.76,20.3877048,18.2477016,3.2352788,0.6507726,0.8863609,0.0374251,1.304665,1.3018726,5284052.5,952534,0.126521,0.0268348
background,2247537.786,1805920.454,22.5820351,20.454134,2.9217865,0.5505441,0.7117992,0.0267865,0.7582963,0.7532297,5293099.5,895212.8125,0.1086939,0.0218329
background,2249406.175,1806162.088,20.8487453,18.6979523,3.6716814,0.7947764,1.1237262,0.0548145,0.3457508,0.3451935,6056648,1173423.5,0.1417978,0.0324723
background,2248958.338,1806230.263,19.3492794,17.193552,3.470614,0.7640237,1.0274187,0.0517621,0.1772633,0.1778758,5317261,1039784,0.1391801,0.0325225
background,2249269.84,1806212.309,19.8432884,17.6900349,3.6431334,0.81813,1.1239512,0.0591285,0.1666526,0.16091,5722788.5,1144888.875,0.1441455,0.0341143
background,2248274.953,1806042.027,12.6987782,10.5584354,2.3664553,0.46764,0.5722376,0.0248375,6.7174444,6.7040081,2439718,393076.5313,0.1252529,0.0284863
background,2249508.766,1806245.073,21.8983402,19.7450161,3.4538829,0.7081334,0.983605,0.0433411,0.6682128,0.6679463,5987621,1104266.875,0.1301025,0.0283208
background,2248409.927,1805939.981,19.7595882,17.618576,2.8283138,0.5711174,0.6896471,0.0298485,1.3565097,1.3633333,4471940.5,807842.625,0.1128016,0.0245386
background,2248472.94,1806000.697,20.1548691,18.0137367,3.0719714,0.641485,0.8008935,0.0366834,0.2572652,0.2574282,4904133.5,915350.125,0.120703,0.0266451
background,2249827.085,1806207.929,9.4334669,7.3006291,2.0525594,0.4469518,0.4772131,0.0250075,1.286315,1.2877111,1773464.5,301055.75,0.114777,0.0289828
background,2248567.075,1806184.533,18.9985485,16.8502903,3.2923965,0.7259833,0.9317862,0.0475937,0.3718596,0.3781955,4952198,968171.6875,0.1330529,0.0311265
background,2249339.171,1805948.028,19.4910259,17.3610172,3.695966,0.8197447,1.1633422,0.059692,0.3679105,0.3679053,5703581.5,1125779.25,0.1476596,0.0347149
background,2248743.476,1806128.653,19.0100269,16.8627396,3.3622746,0.7494864,0.9692967,0.0502871,0.1841424,0.1807417,5062535,1000704.375,0.1358214,0.0321557
background,2247894.361,1806013.486,9.9693165,7.8218493,2.6900489,0.5864019,0.7949198,0.044359,1.2248154,1.2254003,2189292.5,385493.25,0.153437,0.0376633
background,2247612.828,1806066.095,22.3612194,20.2204437,3.0700912,0.6056895,0.781742,0.032065,1.5498604,1.5587493,5489948,972073.875,0.1148573,0.0241155
background,2247386.662,1806103.717,14.4459982,12.3533363,1.633003,0.2852388,0.3039904,0.0101501,11.8762007,11.473484,2609789.25,410938.75,0.0643929,0.0121284
background,2249748.815,1805935.609,16.6029758,14.4675522,2.5692871,0.5042714,0.614853,0.0246778,3.4394321,3.4392598,3622843.75,618327.5,0.1111567,0.0244837
background,2248358.358,1806172.763,18.0884476,15.9354906,2.6072543,0.4974434,0.6072501,0.0240363,1.830929,1.8290132,3760067,624804.9375,0.1109455,0.0232135
background,2249235.32,1805896.679,19.0459976,16.9207306,3.6072388,0.8071527,1.1161289,0.0581255,0.4015183,0.4008027,5440691.5,1081277.125,0.1455742,0.0345448
background,2247322.242,1805877.98,10.8335114,8.7684546,1.3071553,0.2599027,0.2352973,0.0095124,5.6126199,5.5707369,1948010.25,339435.0625,0.0537557,0.0116101
background,2248887.439,1805980.326,19.3515491,17.214756,3.4087634,0.7390112,0.9909342,0.0486331,0.5169324,0.5113763,5223823.5,1006802.938,0.1366904,0.031563
background,2247794.445,1806146.989,16.7779293,14.6210289,2.8457334,0.6173421,0.7484505,0.0382036,5.9545484,5.9630489,3802927,713744.5,0.1283477,0.0302676
background,2248388.607,1806062.519,18.5630398,16.4160919,2.7195334,0.5369493,0.6557209,0.0275071,0.932324,0.9375499,4046471.5,705853.0625,0.1133775,0.0242151
background,2248112.26,1806150.531,7.6039805,5.4529428,2.3229516,0.4639561,0.6321335,0.0283804,0.8641579,0.857482,1403420.875,199847.6563,0.1499535,0.0355364
background,2248359.925,1805867.672,18.8842583,16.7375908,2.3880868,0.4526177,0.505163,0.0194449,0.7927588,0.7810372,3608533,608179.5,0.0982497,0.0199607
background,2248021.461,1805863.426,7.0370231,4.9070258,2.1525714,0.4042116,0.5625769,0.0235038,0.4162361,0.4121425,1214654.125,162896.0313,0.1430154,0.0319688
background,2248502.577,1805644.885,20.837429,18.7255478,3.209975,0.6786274,0.8607098,0.0402307,0.8706191,0.8687596,5318845.5,1010812.125,0.1242068,0.0277463
background,2247691.47,1805735.886,19.2718582,17.1508598,3.0690889,0.6253075,0.835305,0.0387432,6.2415633,6.2457967,4719184.5,828268.125,0.1300975,0.0294473
background,2248105.405,1805506.72,6.9358144,4.8336282,1.9060248,0.3446216,0.4489771,0.0167216,1.4351106,1.4311182,1058640,136939.875,0.1283221,0.0275141
background,2250031.798,1805722.716,3.191504,1.059688,0.8629041,0.2000298,0.1187264,0.0087744,1.3508052,1.3531383,317029.0313,36212.25781,0.07794,0.0295274
background,2248888.404,1805634.457,18.7202091,16.6105995,3.4632809,0.7699872,1.0346875,0.0532038,0.5319393,0.5273219,5131613,1012130.813,0.1410671,0.0333662
background,2249531.356,1805554.001,19.0880146,16.9702225,3.462218,0.7361623,1.0290517,0.0483349,0.0490601,0.0534158,5236893.5,990375.75,0.1393434,0.0312967
background,2248434.835,1805544.803,19.7429314,17.6410942,2.9623985,0.6132089,0.7512172,0.0336476,2.8255975,2.8299942,4685450,866535.125,0.1186901,0.0263226
background,2248698.129,1805843.475,19.2198029,17.0951557,3.4013119,0.7678462,0.9887128,0.0521339,0.1964809,0.1942175,5177591.5,1039658.313,0.1365188,0.0326698
background,2249810.624,1805740.291,14.3041353,12.1735258,2.1535845,0.4177287,0.4616856,0.0183058,1.5701649,1.5711762,2676073.25,443948.8438,0.0998577,0.0222027
background,2249357.704,1805806.1,19.5165291,17.391943,3.6408381,0.8053281,1.1284842,0.0574335,0.111499,0.1098931,5625532,1108603.125,0.1451409,0.0340702
background,2248897.298,1805722.361,18.6153011,16.4983807,3.4492891,0.7632692,1.0267109,0.0519215,0.283152,0.2839465,5085264,996840.25,0.1407368,0.0329453
background,2247570.432,1805793.144,22.3470249,20.2258911,2.9473248,0.5676129,0.7218719,0.0286321,1.3717673,1.3745118,5252274,903125.25,0.1112754,0.0230733
background,2247562.227,1805747.016,22.2775917,20.1570091,2.971216,0.5760087,0.7325897,0.0294097,0.3390135,0.3379631,5277932,912858.3125,0.1125686,0.0234664
background,2249596.797,1805724.202,19.1239986,16.9953041,3.3921185,0.7079132,0.9951443,0.0454509,0.3446249,0.3424508,5160307,958437.0625,0.1362509,0.0300068
